year,month,burn_trt,watershed,block,plot,order,family,arthropod_ID,stage,collected,count,litter_trt,plot_trt
2024,8,Unburned,20C,C,3,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,2,absent,carbon
2024,8,Unburned,20C,C,3,Lepidoptera,Crambidae,Lepidoptera_Crambidae,Adult,Collected,1,absent,carbon
2024,8,Unburned,20C,C,3,Hemiptera,Caliscelidae,Hemiptera_Caliscelidae,Adult,Collected,1,absent,carbon
2024,8,Unburned,20C,C,3,Diptera,Asilidae,Diptera_Asilidae,Adult,Collected,1,absent,carbon
2024,8,Unburned,20C,C,3,Diptera,Syrphidae,Diptera_Syrphidae,Adult,Collected,1,absent,carbon
2024,8,Unburned,20C,A,6,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,4,present,nitrogen
2024,8,Unburned,20C,A,6,Hemiptera,Pentatomidae,Hemiptera_Pentatomidae,Adult,Collected,1,present,nitrogen
2024,8,Unburned,20C,A,6,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,1,present,nitrogen
2024,8,Unburned,20C,A,6,Hemiptera,Reduviidae,Hemiptera_Reduviidae,Nymph,Collected,2,present,nitrogen
2024,8,Unburned,20C,A,6,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,1,present,nitrogen
2024,8,Unburned,20C,A,6,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,1,present,nitrogen
2024,8,Unburned,20C,A,6,Diptera,Clusiidae,Diptera_Culsiidae,Adult,Collected,1,present,nitrogen
2024,8,Unburned,20C,A,6,Hymenoptera,Crabronidae,Hymenoptera_Crabronidae,Adult,Collected,1,present,nitrogen
2024,8,Unburned,20C,A,6,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,2,present,nitrogen
2024,8,Unburned,20C,A,6,Hemiptera,Caliscelidae,Hemiptera_Caliscelidae,Adult,Collected,1,present,nitrogen
2024,8,Unburned,20C,A,6,Thysanoptera,Aeolothripidae,Thysanoptera_Aeolothripidae,Adult,Collected,1,present,nitrogen
2024,8,Unburned,20C,A,6,Araneae,Theridiidae,Araneae_Theridiidae,Adult,Collected,1,present,nitrogen
2024,8,Unburned,20C,A,6,Lepidoptera,Crambidae,Lepidoptera_Crambidae,Adult,Collected,1,present,nitrogen
2024,8,Unburned,20C,C,4,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,2,present,nitrogen
2024,8,Unburned,20C,C,4,Hemiptera,Aphididae,Hemiptera_Aphididae,Adult,Collected,1,present,nitrogen
2024,8,Unburned,20C,C,4,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,1,present,nitrogen
2024,8,Unburned,20C,C,4,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Collected,1,present,nitrogen
2024,8,Unburned,20C,C,4,Coleoptera,Curculionidae,Coleoptera_Curculionidae,Adult,Collected,1,present,nitrogen
2024,8,Unburned,20C,C,4,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,1,present,nitrogen
2024,8,Unburned,20C,C,4,Hymenoptera,Ichneumonidae,Hymenoptera_Ichneumonidae,Adult,Collected,1,present,nitrogen
2024,8,Unburned,20C,C,4,Diptera,Sepsidae,Diptera_Sepsidae,Adult,Collected,1,present,nitrogen
2024,8,Unburned,20C,C,4,Diptera,Syrphidae,Diptera_Syrphidae,Adult,Collected,1,present,nitrogen
2024,8,Unburned,20C,C,4,Hemiptera,Rhopalidae,Hemiptera_Rhopalidae,Adult,Collected,1,present,nitrogen
2024,8,Unburned,20C,C,4,Hemiptera,Dictyopharidae,Hemiptera_Dictyopharidae,Adult,Collected,1,present,nitrogen
2024,8,Unburned,20C,A,2,Orthoptera,Acrididae,Orthoptera_Acrididae,Nymph,Collected,1,absent,control
2024,8,Unburned,20C,A,2,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,2,absent,control
2024,8,Unburned,20C,A,2,Hymenoptera,Ichneumonidae,Hymenoptera_Ichneumonidae,Adult,Collected,1,absent,control
2024,8,Unburned,20C,A,2,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,1,absent,control
2024,8,Unburned,20C,A,2,Hemiptera,Dictyopharidae,Hemiptera_Dictyopharidae,Adult,Collected,1,absent,control
2024,8,Unburned,20C,A,2,Hemiptera,Membracidae,Hemiptera_Membracidae,Nymph,Collected,1,absent,control
2024,8,Unburned,20C,A,2,Hemiptera,Formicidae,Hemiptera_Formicidae,Adult,Collected,1,absent,control
2024,8,Unburned,20C,A,2,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,1,absent,control
2024,8,Unburned,20C,A,2,Hemiptera,Reduviidae,Hemiptera_Reduviidae,Nymph,Collected,2,absent,control
2024,8,Unburned,20C,A,2,Coleoptera,Curculionidae,Coleoptera_Curculionidae,Adult,Collected,1,absent,control
2024,8,Unburned,20C,A,2,Araneae,Thomisidae,Araneae_Thomisidae,Adult,Collected,1,absent,control
2024,8,Unburned,20C,A,2,Hymenoptera,Braconidae,Hymenoptera_Braconidae,Adult,Collected,1,absent,control
2024,8,Unburned,20C,A,2,Diptera,Scathophagidae,Diptera_Scathophagidae,Adult,Collected,1,absent,control
2024,8,Unburned,20B,E,3,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,4,absent,carbon
2024,8,Unburned,20B,E,3,Hemiptera,Tingidae,Hemiptera_Tingidae,Adult,Collected,1,absent,carbon
2024,8,Unburned,20B,E,3,Orthoptera,Acrididae,Orthoptera_Acrididae,Nymph,Collected,1,absent,carbon
2024,8,Unburned,20B,E,3,Araneae,Lycosidae,Araneae_Lycosidae,Adult,Collected,1,absent,carbon
2024,8,Unburned,20B,E,3,Hemiptera,Miridae,Hemiptera_Miridae,Adult,Collected,1,absent,carbon
2024,8,Unburned,20B,E,3,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,2,absent,carbon
2024,8,Unburned,20B,E,3,Thysanoptera,Aeolothripidae,Thysanoptera_Aeolothripidae,Adult,Collected,1,absent,carbon
2024,8,Unburned,20B,E,3,Hymenoptera,Platygastridae,Hymenoptera_Platygastridae,Adult,Collected,3,absent,carbon
2024,8,Unburned,20B,E,3,Diptera,Sphaeroceridae,Diptera_Sphaeroceridae,Adult,Collected,2,absent,carbon
2024,8,Unburned,20B,E,3,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,1,absent,carbon
2024,8,Annual,1D,C,4,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Collected,2,present,nitrogen
2024,8,Annual,1D,C,4,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,4,present,nitrogen
2024,8,Annual,1D,C,4,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,3,present,nitrogen
2024,8,Annual,1D,C,4,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,11,present,nitrogen
2024,8,Annual,1D,C,4,Hymenoptera,Platygastridae,Hymenoptera_Platygastridae,Adult,Collected,5,present,nitrogen
2024,8,Annual,1D,C,4,Diptera,Sepsidae,Diptera_Sepsidae,Adult,Collected,2,present,nitrogen
2024,8,Annual,1D,C,4,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,2,present,nitrogen
2024,8,Annual,1D,C,4,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,1,present,nitrogen
2024,8,Annual,1D,C,4,Hymenoptera,Braconidae,Hymenoptera_Braconidae,Adult,Collected,1,present,nitrogen
2024,8,Annual,1D,C,4,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Nymph,Collected,2,present,nitrogen
2024,8,Annual,1D,C,4,Hemiptera,Caliscelidae,Hemiptera_Caliscelidae,Adult,Collected,1,present,nitrogen
2024,8,Annual,1D,C,4,Hemiptera,Cixiidae,Hemiptera_Cixiidae,Adult,Collected,3,present,nitrogen
2024,8,Annual,1D,C,4,Hemiptera,Membracidae,Hemiptera_Membracidae,Nymph,Collected,2,present,nitrogen
2024,8,Annual,1D,C,4,Coleoptera,Lampyridae,Coleoptera_Lampyridae,Adult,Collected,1,present,nitrogen
2024,8,Unburned,20C,C,6,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Collected,1,present,carbon
2024,8,Unburned,20C,C,6,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,4,present,carbon
2024,8,Unburned,20C,C,6,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,2,present,carbon
2024,8,Unburned,20C,C,6,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,2,present,carbon
2024,8,Unburned,20C,C,6,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,1,present,carbon
2024,8,Unburned,20C,C,6,Hemiptera,Aphididae,Hemiptera_Aphididae,Adult,Collected,2,present,carbon
2024,8,Unburned,20C,C,6,Araneae,Thomisidae,Araneae_Thomisidae,Adult,Collected,1,present,carbon
2024,8,Unburned,20C,C,6,Diptera,Diastatidae,Diptera_Diastatidae,Adult,Collected,1,present,carbon
2024,8,Unburned,20C,C,1,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,3,absent,nitrogen
2024,8,Unburned,20C,C,1,Hemiptera,Reduviidae,Hemiptera_Reduviidae,Nymph,Collected,3,absent,nitrogen
2024,8,Unburned,20C,C,1,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,7,absent,nitrogen
2024,8,Unburned,20C,C,1,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,1,absent,nitrogen
2024,8,Unburned,20C,C,1,Hemiptera,Aphididae,Hemiptera_Aphididae,Adult,Collected,1,absent,nitrogen
2024,8,Unburned,20C,C,1,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,1,absent,nitrogen
2024,8,Unburned,20C,C,1,Coleoptera,Curculionidae,Coleoptera_Curculionidae,Adult,Collected,1,absent,nitrogen
2024,8,Unburned,20C,C,1,Hemiptera,Rhopalidae,Hemiptera_Rhopalidae,Adult,Collected,2,absent,nitrogen
2024,8,Unburned,20C,C,1,Hymenoptera,Braconidae,Hymenoptera_Braconidae,Nymph,Collected,1,absent,nitrogen
2024,8,Unburned,20C,C,1,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,1,absent,nitrogen
2024,8,Unburned,20C,C,1,Hymenoptera,Platygastridae,Hymenoptera_Platygastridae,Adult,Collected,1,absent,nitrogen
2024,8,Unburned,20C,C,1,Diptera,Dolichopodidae,Diptera_Dolichopodidae,Adult,Collected,1,absent,nitrogen
2024,8,Unburned,20C,C,1,Araneae,Theridiidae,Araneae_Theridiidae,Adult,Collected,1,absent,nitrogen
2024,8,Unburned,20C,C,1,Diptera,Stratiomyidae,Diptera_Stratiomyidae,Adult,Collected,1,absent,nitrogen
2024,8,Unburned,20B,F,2,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,1,present,control
2024,8,Unburned,20B,F,2,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,2,present,control
2024,8,Unburned,20B,F,2,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,7,present,control
2024,8,Unburned,20B,F,2,Hymenoptera,Platygastridae,Hymenoptera_Platygastridae,Adult,Collected,2,present,control
2024,8,Unburned,20B,F,2,Hymenoptera,Braconidae,Hymenoptera_Braconidae,Adult,Collected,1,present,control
2024,8,Unburned,20B,F,2,Coleoptera,Curculionidae,Coleoptera_Curculionidae,Adult,Collected,1,present,control
2024,8,Unburned,20B,F,2,Hemiptera,Aphididae,Hemiptera_Aphididae,Adult,Collected,3,present,control
2024,8,Unburned,20B,F,2,Araneae,Thomisidae,Araneae_Thomisidae,Adult,Collected,1,present,control
2024,8,Unburned,20B,F,2,Lepidoptera,Unknown,Lepidoptera_Unknown,Nymph,Collected,1,present,control
2024,8,Annual,1D,C,2,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,1,absent,control
2024,8,Annual,1D,C,2,Hemiptera,Cixiidae,Hemiptera_Cixiidae,Adult,Collected,1,absent,control
2024,8,Annual,1D,C,2,Orthoptera,Acrididae,Orthoptera_Acrididae,Nymph,Collected,1,absent,control
2024,8,Annual,1D,C,2,Araneae,Thomisidae,Araneae_Thomisidae,Adult,Collected,1,absent,control
2024,8,Annual,1D,C,2,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,3,absent,control
2024,8,Annual,1D,C,2,Hemiptera,Aphididae,Hemiptera_Aphididae,Adult,Collected,1,absent,control
2024,8,Annual,1D,C,2,Hymenoptera,Blissidae,Hymenoptera_Blissidae,Adult,Collected,2,absent,control
2024,8,Annual,1D,C,2,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,1,absent,control
2024,8,Annual,1D,C,2,Diptera,Asilidae,Diptera_Asilidae,Adult,Collected,1,absent,control
2024,8,Unburned,20B,E,4,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,4,present,nitrogen
2024,8,Unburned,20B,E,4,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,1,present,nitrogen
2024,8,Unburned,20B,E,4,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,3,present,nitrogen
2024,8,Unburned,20B,E,4,Hymenoptera,Platygastridae,Hymenoptera_Platygastridae,Adult,Collected,1,present,nitrogen
2024,8,Unburned,20B,E,4,Coleoptera,Curculionidae,Coleoptera_Curculionidae,Adult,Collected,2,present,nitrogen
2024,8,Unburned,20B,E,4,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,2,present,nitrogen
2024,8,Unburned,20B,E,4,Hemiptera,Aphididae,Hemiptera_Aphididae,Adult,Collected,1,present,nitrogen
2024,8,Unburned,20B,E,4,Hemiptera,Membracidae,Hemiptera_Membracidae,Nymph,Collected,1,present,nitrogen
2024,8,Unburned,20B,E,4,Diptera,Asilidae,Diptera_Asilidae,Adult,Collected,2,present,nitrogen
2024,8,Unburned,20B,E,4,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,2,present,nitrogen
2024,8,Unburned,20B,E,4,Hemiptera,Caliscelidae,Hemiptera_Caliscelidae,Adult,Collected,2,present,nitrogen
2024,8,Unburned,20B,E,4,Hymenoptera,Braconidae,Hymenoptera_Braconidae,Adult,Collected,1,present,nitrogen
2024,8,Unburned,20B,E,4,Lepidoptera,Crambidae,Lepidoptera_Crambidae,Adult,Collected,1,present,nitrogen
2024,8,Annual,1D,C,1,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,4,absent,nitrogen
2024,8,Annual,1D,C,1,Hemiptera,Dictyopharidae,Hemiptera_Dictyopharidae,Adult,Collected,1,absent,nitrogen
2024,8,Annual,1D,C,1,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,1,absent,nitrogen
2024,8,Annual,1D,C,1,Hymenoptera,Blissidae,Hymenoptera_Blissidae,Adult,Collected,1,absent,nitrogen
2024,8,Annual,1D,C,1,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,2,absent,nitrogen
2024,8,Annual,1D,C,1,Hemiptera,Aphididae,Hemiptera_Aphididae,Adult,Collected,1,absent,nitrogen
2024,8,Annual,1D,C,1,Hemiptera,Membracidae,Hemiptera_Membracidae,Nymph,Collected,2,absent,nitrogen
2024,8,Annual,1D,C,1,Coleoptera,Curculionidae,Coleoptera_Curculionidae,Adult,Collected,1,absent,nitrogen
2024,8,Annual,1D,C,1,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,1,absent,nitrogen
2024,8,Annual,1D,C,1,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,3,absent,nitrogen
2024,8,Annual,1D,C,1,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,3,absent,nitrogen
2024,8,Annual,1D,C,1,Hymenoptera,Ichneumonidae,Hymenoptera_Ichneumonidae,Adult,Collected,1,absent,nitrogen
2024,8,Annual,1D,C,3,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,2,absent,carbon
2024,8,Annual,1D,C,3,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,5,absent,carbon
2024,8,Annual,1D,C,3,Araneae,Thomisidae,Araneae_Thomisidae,Adult,Collected,1,absent,carbon
2024,8,Annual,1D,C,3,Hymenoptera,Ichneumonidae,Hymenoptera_Ichneumonidae,Adult,Collected,2,absent,carbon
2024,8,Unburned,20C,A,4,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,7,present,carbon
2024,8,Unburned,20C,A,4,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,3,present,carbon
2024,8,Unburned,20C,A,4,Hemiptera,Dictyopharidae,Hemiptera_Dictyopharidae,Adult,Collected,1,present,carbon
2024,8,Unburned,20C,A,4,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,1,present,carbon
2024,8,Unburned,20C,A,4,Hemiptera,Membracidae,Hemiptera_Membracidae,Nymph,Collected,1,present,carbon
2024,8,Unburned,20C,A,4,Araneae,Linyphiidae,Araneae_Linyphiidae,Adult,Collected,1,present,carbon
2024,8,Unburned,20C,A,4,Hymenoptera,Chalcidoidea,Hymenoptera_Chalcidoidea,Adult,Collected,1,present,carbon
2024,8,Unburned,20C,A,4,Hymenoptera,Platygastridae,Hymenoptera_Platygastridae,Adult,Collected,1,present,carbon
2024,8,Unburned,20C,A,4,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,1,present,carbon
2024,8,Annual,1D,B,1,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,5,present,nitrogen
2024,8,Annual,1D,B,1,Thysanoptera,Aeolothripidae,Thysanoptera_Aeolothripidae,Adult,Collected,7,present,nitrogen
2024,8,Annual,1D,B,1,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,2,present,nitrogen
2024,8,Annual,1D,B,1,Hemiptera,Blissidae,Hemiptera_Blissidae,Adult,Collected,2,present,nitrogen
2024,8,Annual,1D,B,1,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,3,present,nitrogen
2024,8,Annual,1D,B,1,Hemiptera,Reduviidae,Hemiptera_Reduviidae,Nymph,Collected,1,present,nitrogen
2024,8,Annual,1D,B,1,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,5,present,nitrogen
2024,8,Annual,1D,B,1,Hemiptera,Aphididae,Hemiptera_Aphididae,Adult,Collected,3,present,nitrogen
2024,8,Annual,1D,B,1,Coleoptera,Curculionidae,Coleoptera_Curculionidae,Adult,Collected,1,present,nitrogen
2024,8,Annual,1D,B,1,Hemiptera,Membracidae,Hemiptera_Membracidae,Nymph,Collected,1,present,nitrogen
2024,8,Annual,1D,B,1,Hymenoptera,Braconidae,Hymenoptera_Braconidae,Adult,Collected,1,present,nitrogen
2024,8,Annual,1D,B,1,Diptera,Tephritidae,Diptera_Tephritidae,Adult,Collected,1,present,nitrogen
2024,8,Annual,1D,B,1,Phasmatodea,Diapheromeridae,Phasmatodea_Diapheromeridae,Adult,Collected,1,present,nitrogen
2024,8,Annual,1D,A,4,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,3,absent,nitrogen
2024,8,Annual,1D,A,4,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Collected,2,absent,nitrogen
2024,8,Annual,1D,A,4,Hemiptera,Acanaloniidae,Hemiptera_Acanaloniidae,Adult,Collected,2,absent,nitrogen
2024,8,Annual,1D,A,4,Hymenoptera,Encrytidae,Hymenoptera_Encrytidae,Adult,Collected,1,absent,nitrogen
2024,8,Annual,1D,A,4,Hemiptera,Blissidae,Hemiptera_Blissidae,Adult,Collected,1,absent,nitrogen
2024,8,Annual,1D,A,4,Coleoptera,Curculionidae,Coleoptera_Curculionidae,Adult,Collected,2,absent,nitrogen
2024,8,Annual,1D,A,4,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,3,absent,nitrogen
2024,8,Annual,1D,A,4,Hemiptera,Cixiidae,Hemiptera_Cixiidae,Adult,Collected,1,absent,nitrogen
2024,8,Annual,1D,A,4,Hemiptera,Nabidae,Hemiptera_Nabidae,Adult,Collected,1,absent,nitrogen
2024,8,Annual,1D,A,4,Hemiptera,Alydidae,Hemiptera_Alydidae,Adult,Collected,1,absent,nitrogen
2024,8,Annual,1D,A,4,Diptera,Asilidae,Diptera_Asilidae,Adult,Collected,1,absent,nitrogen
2024,8,Annual,1D,A,4,Hymenoptera,Platygastridae,Hymenoptera_Platygastridae,Adult,Collected,1,absent,nitrogen
2024,8,Annual,1D,A,4,Diptera,Chloropidae,Diptera_Chloropidae,Adult,Collected,1,absent,nitrogen
2024,8,Unburned,20C,B,2,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,3,present,control
2024,8,Unburned,20C,B,2,Hemiptera,Dictyopharidae,Hemiptera_Dictyopharidae,Adult,Collected,1,present,control
2024,8,Unburned,20C,B,2,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,2,present,control
2024,8,Unburned,20C,B,2,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,1,present,control
2024,8,Unburned,20C,B,2,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,3,present,control
2024,8,Unburned,20C,B,2,Hymenoptera,Platygastridae,Hymenoptera_Platygastridae,Adult,Collected,1,present,control
2024,8,Unburned,20C,B,2,Hymenoptera,Braconidae,Hymenoptera_Braconidae,Adult,Collected,1,present,control
2024,8,Unburned,20C,B,2,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,1,present,control
2024,8,Unburned,20C,B,2,Hemiptera,Aphididae,Hemiptera_Aphididae,Adult,Collected,1,present,control
2024,8,Unburned,20C,B,2,Orthoptera,Gryllidae,Orthoptera_Gryllidae,Adult,Collected,1,present,control
2024,8,Unburned,20C,B,2,Orthoptera,Gryllidae,Orthoptera_Gryllidae,Nymph,Collected,1,present,control
2024,8,Unburned,20C,B,2,Diptera,Muscidae,Diptera_Muscidae,Adult,Collected,1,present,control
2024,8,Unburned,20C,A,1,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,1,absent,carbon
2024,8,Unburned,20C,A,1,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Collected,1,absent,carbon
2024,8,Unburned,20C,A,1,Hemiptera,Reduviidae,Hemiptera_Reduviidae,Nymph,Collected,1,absent,carbon
2024,8,Unburned,20C,A,1,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,2,absent,carbon
2024,8,Unburned,20C,A,1,Coleoptera,Curculionidae,Coleoptera_Curculionidae,Adult,Collected,1,absent,carbon
2024,8,Unburned,20C,A,1,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,4,absent,carbon
2024,8,Unburned,20C,A,1,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,2,absent,carbon
2024,8,Unburned,20C,A,1,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,1,absent,carbon
2024,8,Unburned,20C,A,1,Hemiptera,Cercopidae,Hemiptera_Cercopidae,Adult,Collected,1,absent,carbon
2024,8,Unburned,20C,A,1,Hemiptera,Pentatomidae,Hemiptera_Pentatomidae,Adult,Collected,1,absent,carbon
2024,8,Unburned,20C,B,1,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,1,present,carbon
2024,8,Unburned,20C,B,1,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,4,present,carbon
2024,8,Unburned,20C,B,1,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,2,present,carbon
2024,8,Unburned,20C,B,1,Coleoptera,Curculionidae,Coleoptera_Curculionidae,Adult,Collected,1,present,carbon
2024,8,Unburned,20C,B,1,Hemiptera,Dictyopharidae,Hemiptera_Dictyopharidae,Adult,Collected,1,present,carbon
2024,8,Unburned,20C,B,1,Hemiptera,Membracidae,Hemiptera_Membracidae,Nymph,Collected,2,present,carbon
2024,8,Unburned,20C,B,1,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,1,present,carbon
2024,8,Unburned,20C,B,1,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,1,present,carbon
2024,8,Unburned,20C,B,1,Hymenoptera,Crabronidae,Hymenoptera_Crabronidae,Adult,Collected,1,present,carbon
2024,8,Unburned,20C,B,1,Hymenoptera,Braconidae,Hymenoptera_Braconidae,Adult,Collected,1,present,carbon
2024,8,Unburned,20C,B,1,Diptera,Culicidae,Diptera_Culicidae,Adult,Collected,1,present,carbon
2024,8,Unburned,20C,B,1,Hemiptera,Aphididae,Hemiptera_Aphididae,Adult,Collected,2,present,carbon
2024,8,Unburned,20C,A,5,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,2,present,control
2024,8,Unburned,20C,A,5,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,1,present,control
2024,8,Unburned,20C,A,5,Orthoptera,Gryllidae,Orthoptera_Gryllidae,Adult,Collected,1,present,control
2024,8,Unburned,20C,A,5,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,2,present,control
2024,8,Unburned,20C,A,5,Coleoptera,Curculionidae,Coleoptera_Curculionidae,Adult,Collected,1,present,control
2024,8,Unburned,20C,A,5,Hemiptera,Reduviidae,Hemiptera_Reduviidae,Nymph,Collected,1,present,control
2024,8,Unburned,20C,A,5,Coleoptera,Elateridae,Coleoptera_Elateridae,Adult,Collected,1,present,control
2024,8,Unburned,20C,A,5,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,2,present,control
2024,8,Unburned,20C,A,5,Hemiptera,Membracidae,Hemiptera_Membracidae,Adult,Collected,1,present,control
2024,8,Unburned,20C,A,5,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,3,present,control
2024,8,Unburned,20C,A,5,Hemiptera,Aphididae,Hemiptera_Aphididae,Adult,Collected,1,present,control
2024,8,Annual,1D,A,5,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,1,absent,control
2024,8,Annual,1D,A,5,Hemiptera,Dictyopharidae,Hemiptera_Dictyopharidae,Adult,Collected,1,absent,control
2024,8,Annual,1D,A,5,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,1,absent,control
2024,8,Annual,1D,A,5,Hemiptera,Blissidae,Hemiptera_Blissidae,Adult,Collected,1,absent,control
2024,8,Annual,1D,A,5,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,1,absent,control
2024,8,Annual,1D,A,5,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,5,absent,control
2024,8,Annual,1D,A,5,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,6,absent,control
2024,8,Annual,1D,A,5,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,1,absent,control
2024,8,Annual,1D,A,5,Hymenoptera,Braconidae,Hymenoptera_Braconidae,Adult,Collected,1,absent,control
2024,8,Annual,1D,A,5,Hymenoptera,Platygastridae,Hymenoptera_Platygastridae,Adult,Collected,2,absent,control
2024,8,Annual,1D,A,5,Araneae,Thomisidae,Araneae_Thomisidae,Nymph,Collected,1,absent,control
