year,month,burn_trt,watershed,block,plot,order,family,arthropod_ID,stage,collected,count,plot_trt,litter_trt
2019,8,Unburned,20B,E,4,Diptera,Cecidomyiidae,Diptera_Cecidomyiidae,Adult,Collected,2,N,Present
2019,8,Unburned,20B,E,4,Hymenoptera,Chalcididae,Hymenoptera_Chalcididae,Adult,Collected,2,N,Present
2019,8,Unburned,20B,E,4,Thysanoptera,Aeolothripidae,Thysanoptera_Aeolothripidae,Adult,Collected,1,N,Present
2019,8,Unburned,20B,E,1,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,2,N,Absent
2019,8,Unburned,20B,E,1,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,8,N,Absent
2019,8,Unburned,20B,E,1,Thysanoptera,Aeolothripidae,Thysanoptera_Aeolothripidae,Adult,Collected,4,N,Absent
2019,8,Unburned,20B,E,1,Coleoptera,Curculionidae,Coleoptera_Curculionidae,Adult,Collected,1,N,Absent
2019,8,Unburned,20B,E,1,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,3,N,Absent
2019,8,Unburned,20B,E,1,Hymenoptera,Eurytomidae,Hymenoptera_Eurytomidae,Adult,Collected,2,N,Absent
2019,8,Unburned,20B,E,1,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,1,N,Absent
2019,8,Unburned,20B,E,1,Hymenoptera,Chalcididae,Hymenoptera_Chalcididae,Adult,Collected,1,N,Absent
2019,8,Unburned,20B,D,1,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,2,C ,Present
2019,8,Unburned,20B,D,1,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,11,C ,Present
2019,8,Unburned,20B,D,1,Hemiptera,Caliscelidae,Hemiptera_Caliscelidae,Nymph,Collected,3,C ,Present
2019,8,Unburned,20B,D,1,Coleoptera,Curculionidae,Coleoptera_Curculionidae,Adult,Collected,1,C ,Present
2019,8,Unburned,20B,D,1,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,6,C ,Present
2019,8,Unburned,20B,D,1,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,1,C ,Present
2019,8,Unburned,20B,D,1,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,1,C ,Present
2019,8,Unburned,20B,D,1,Araneae,Thomisidae,Araneae_Thomisidae,Adult,Collected,2,C ,Present
2019,8,Unburned,20B,D,1,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Nymph,Collected,3,C ,Present
2019,8,Unburned,20B,D,1,Hymenoptera,Platygastridae,Hymenoptera_Platygastridae,Adult,Collected,3,C ,Present
2019,8,Unburned,20B,D,1,Diptera,Tephritidae,Diptera_Tephritidae,Adult,Collected,3,C ,Present
2019,8,Unburned,20B,D,1,Hemiptera,Aphididae,Hemiptera_Aphididae,Adult,Collected,5,C ,Present
2019,8,Unburned,20B,D,1,Acari,Trombiculidae,Acari_Trombiculidae,Adult,Collected,31,C ,Present
2019,8,Unburned,20B,D,1,Diptera,Chloropidae,Diptera_Chloropidae,Adult,Collected,2,C ,Present
2019,8,Unburned,20B,D,3,Araneae,Thomisidae,Araneae_Thomisidae,Adult,Collected,9,N,Present
2019,8,Unburned,20B,D,3,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,15,N,Present
2019,8,Unburned,20B,D,3,Hemiptera,Aphididae,Hemiptera_Aphididae,Adult,Collected,4,N,Present
2019,8,Unburned,20B,D,3,Hymenoptera,Platygastridae,Hymenoptera_Platygastridae,Adult,Collected,6,N,Present
2019,8,Unburned,20B,D,3,Coleoptera,Coccinellidae,Coleoptera_Coccinellidae,Adult,Collected,1,N,Present
2019,8,Unburned,20B,D,3,Diptera,Thaumaleidae,Diptera_Thaumaleidae,Adult,Collected,4,N,Present
2019,8,Unburned,20B,D,3,Diptera,Psychodidae,Diptera_Psychodidae,Adult,Collected,2,N,Present
2019,8,Unburned,20B,D,3,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,6,N,Present
2019,8,Unburned,20B,D,3,Hemiptera,Caliscelidae,Hemiptera_Caliscelidae,Adult,Collected,10,N,Present
2019,8,Unburned,20B,D,3,Hymenoptera,Formicidae,Hymenoptera_formicidae,Adult,Collected,1,N,Present
2019,8,Unburned,20B,D,3,Diptera,Tephritidae,Diptera_Tephritidae,Adult,Collected,2,N,Present
2019,8,Unburned,20B,D,3,Lepidoptera,Crambidae,Lepidoptera_Crambidae,Adult,Collected,1,N,Present
2019,8,Unburned,20B,D,3,Hemiptera,Tingidae,Hemiptera_Tingidae,Adult,Collected,1,N,Present
2019,8,Unburned,20B,D,3,Acari,Trombiculidae,Acari_Trombiculidae,Adult,Collected,1,N,Present
2019,8,Unburned,20B,D,3,Diptera,Chironomidae,Diptera_Chironomidae,Adult,Collected,1,N,Present
2019,8,Unburned,20B,D,2,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Collected,1,Control,Present
2019,8,Unburned,20B,D,2,Hemiptera,Lygaeidae,Hemiptera_Lygaeidae,Adult,Collected,2,Control,Present
2019,8,Unburned,20B,D,2,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,1,Control,Present
2019,8,Unburned,20B,D,2,Araneae,Lycosidae,Araneae_Lycosidae,Adult,Collected,1,Control,Present
2019,8,Unburned,20B,D,2,Hemiptera,Caliscelidae,Hemiptera_Caliscelidae,Adult,Collected,12,Control,Present
2019,8,Unburned,20B,D,2,Araneae,Thomisidae,Araneae_Thomisidae,Adult,Collected,3,Control,Present
2019,8,Unburned,20B,D,2,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,2,Control,Present
2019,8,Unburned,20B,D,2,Hymenoptera,Lygaeidae,Hymenoptera_Lygaeidae,Adult,Collected,3,Control,Present
2019,8,Unburned,20B,D,2,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,5,Control,Present
2019,8,Unburned,20B,D,2,Coleoptera,Coccinellidae,Coleoptera_Coccinellidae,Adult,Collected,1,Control,Present
2019,8,Unburned,20B,D,2,Hemiptera,Aphididae,Hemiptera_Aphididae,Adult,Collected,1,Control,Present
2019,8,Unburned,20C,C,5,Lepidoptera,Unknown,Lepidoptera_Unknown,Adult,Collected,1,Control,Present
2019,8,Unburned,20C,C,5,Coleoptera,Coccinellidae,Coleoptera_Coccinellidae,Adult,Collected,1,Control,Present
2019,8,Unburned,20C,C,5,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,4,Control,Present
2019,8,Unburned,20C,C,5,Araneae,Araneidae,Araneae_Araneidae,Adult,Collected,4,Control,Present
2019,8,Unburned,20C,C,5,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,8,Control,Present
2019,8,Unburned,20C,C,5,Diptera,Chloropidae,Diptera_Chloropidae,Adult,Collected,2,Control,Present
2019,8,Unburned,20C,C,5,Diptera,Cecidomyiidae,Diptera_Cecidomyiidae,Adult,Collected,1,Control,Present
2019,8,Unburned,20C,C,5,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,10,Control,Present
2019,8,Unburned,20C,C,5,Coleoptera,Unknown,Coleoptera_Unknown,Adult,Collected,1,Control,Present
2019,8,Unburned,20C,C,5,Araneae,Linyphiidae,Araneae_Linyphiidae,Adult,Collected,1,Control,Present
2019,8,Annual,1D,B,1,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,2,N,Present
2019,8,Annual,1D,B,1,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,23,N,Present
2019,8,Annual,1D,B,1,Ixodida,Ixodidae,Ixodida_Ixodidae,Adult,Collected,1,N,Present
2019,8,Annual,1D,B,1,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,2,N,Present
2019,8,Annual,1D,B,1,Diptera,Chloropidae,Diptera_Chloropidae,Adult,Collected,3,N,Present
2019,8,Annual,1D,B,1,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,2,N,Present
2019,8,Annual,1D,B,1,Lepidoptera,Crambidae,Lepidoptera_Crambidae,Adult,Collected,1,N,Present
2019,8,Annual,1D,B,1,Hemiptera,Miridae,Hemiptera_Miridae,Nymph,Collected,2,N,Present
2019,8,Annual,1D,B,1,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,38,N,Present
2019,8,Annual,1D,B,1,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,21,N,Present
2019,8,Annual,1D,B,1,Hymenoptera,Mymaridae,Hymenoptera_Mymaridae,Adult,Collected,4,N,Present
2019,8,Annual,1D,B,1,Hymenoptera,Eupelmidae,Hymenoptera_Eupelmidae,Adult,Collected,1,N,Present
2019,8,Annual,1D,B,1,Diptera,Cecidomyiidae,Diptera_Cecidomyiidae,Adult,Collected,4,N,Present
2019,8,Annual,1D,B,1,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,7,N,Present
2019,8,Annual,1D,B,1,Araneae,Linyphiidae,Araneae_Linyphiidae,Adult,Collected,2,N,Present
2019,8,Annual,1D,B,1,Hemiptera,Coccidae,Hemiptera_Coccidae,Adult,Collected,3,N,Present
2019,8,Annual,1D,B,1,Araneae,Philodromidae,Araneae_Philodromidae,Adult,Collected,1,N,Present
2019,8,Annual,1D,B,1,Hemiptera,Aphididae,Hemiptera_Aphididae,Adult,Collected,1,N,Present
2019,8,Annual,1D,B,1,Collembola,Sminthuridae,Collembola_Sminthuridae,Adult,Collected,15,N,Present
2019,8,Annual,1D,B,1,Diptera,Unknown,Diptera_Unknown,Adult,Collected,5,N,Present
2019,8,Annual,1D,B,1,Hemiptera,Unknown,Hemiptera_Unknown,Adult,Collected,1,N,Present
2019,8,Annual,SpB,E,6,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,8,N,Absent
2019,8,Annual,SpB,E,6,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,9,N,Absent
2019,8,Annual,SpB,F,6,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,3,C ,Absent
2019,8,Annual,SpB,F,6,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,5,C ,Absent
2019,8,Annual,SpB,F,6,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,21,C ,Absent
2019,8,Annual,SpB,F,6,Hymenoptera,Mymaridae,Hymenoptera_Mymaridae,Adult,Collected,1,C ,Absent
2019,8,Annual,SpB,F,6,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,1,C ,Absent
2019,8,Annual,SpB,F,6,Hemiptera,Miridae,Hemiptera_Miridae,Nymph,Collected,2,C ,Absent
2019,8,Annual,SpB,F,6,Ixodida,Ixodidae,Ixodida_Ixodidae,Adult,Collected,1,C ,Absent
2019,8,Annual,SpB,F,6,Araneae,Linyphiidae,Araneae_Linyphiidae,Adult,Collected,2,C ,Absent
2019,8,Annual,SpB,F,6,Unknown,Unknown,Unknown_Unknown,Adult,Collected,6,C ,Absent
2019,8,Annual,SpB,F,6,Diptera,Cecidomyiidae,Diptera_Cecidomyiidae,Adult,Collected,2,C ,Absent
2019,8,Unburned,20B,F,4,Hemiptera,Dictyopharidae,Hemiptera_Dictyopharidae,Adult,Collected,1,N,Absent
2019,8,Unburned,20B,F,4,Diptera,Unknown,Diptera_Unknown,Adult,Collected,3,N,Absent
2019,8,Unburned,20B,F,4,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,9,N,Absent
2019,8,Unburned,20B,F,4,Collembola,Sminthuridae,Collembola_Sminthuridae,Adult,Collected,10,N,Absent
2019,8,Unburned,20B,F,4,Hymenoptera,Mymaridae,Hymenoptera_Mymaridae,Adult,Collected,1,N,Absent
2019,8,Unburned,20B,F,4,Ixodida,Ixodidae,Ixodida_Ixodidae,Adult,Collected,1,N,Absent
2019,8,Unburned,20B,F,4,Diptera,Chloropidae,Diptera_Chloropidae,Adult,Collected,1,N,Absent
2019,8,Unburned,20B,F,4,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,15,N,Absent
2019,8,Unburned,20B,F,4,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Nymph,Collected,4,N,Absent
2019,8,Unburned,20B,F,4,Hymenoptera,Trichogrammatidae,Hymenoptera_Trichogrammatidae,Adult,Collected,4,N,Absent
2019,8,Unburned,20B,F,4,Hymenoptera,Eurytomidae,Hymenoptera_Eurytomidae,Adult,Collected,2,N,Absent
2019,8,Unburned,20B,F,4,Araneae,Philodromidae,Araneae_Philodromidae,Adult,Collected,3,N,Absent
2019,8,Unburned,20B,F,4,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,2,N,Absent
2019,8,Unburned,20B,F,4,Hymenoptera,Encrytidae,Hymenoptera_Encrytidae,Adult,Collected,2,N,Absent
2019,8,Unburned,20B,F,4,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,10,N,Absent
2019,8,Unburned,20B,F,4,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,1,N,Absent
2019,8,Unburned,20B,E,2,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,1,Control,Absent
2019,8,Unburned,20B,E,2,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,7,Control,Absent
2019,8,Unburned,20B,E,2,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,1,Control,Absent
2019,8,Unburned,20B,E,2,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,5,Control,Absent
2019,8,Unburned,20B,E,2,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,2,Control,Absent
2019,8,Unburned,20B,E,2,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Nymph,Collected,6,Control,Absent
2019,8,Unburned,20B,E,2,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,10,Control,Absent
2019,8,Unburned,20B,E,2,Lepidoptera,Crambidae,Lepidoptera_Crambidae,Adult,Collected,1,Control,Absent
2019,8,Unburned,20B,E,2,Lepidoptera,Unknown,Lepidoptera_Unknown,Nymph,Collected,1,Control,Absent
2019,8,Unburned,20B,E,2,Collembola,Sminthuridae,Collembola_Sminthuridae,Adult,Collected,6,Control,Absent
2019,8,Unburned,20B,E,2,Coleoptera,Curculionidae,Coleoptera_Curculionidae,Adult,Collected,1,Control,Absent
2019,8,Unburned,20B,E,2,Diptera,Cecidomyiidae,Diptera_Cecidomyiidae,Adult,Collected,3,Control,Absent
2019,8,Unburned,20B,E,2,Hymenoptera,Ichneumonidae,Hymenoptera_Ichneumonidae,Adult,Collected,2,Control,Absent
2019,8,Unburned,20B,E,2,Acari,Unknown,Acari_Unknown,Adult,Collected,6,Control,Absent
2019,8,Unburned,20B,E,2,Araneae,Araneidae,Araneae_Araneidae,Adult,Collected,1,Control,Absent
2019,8,Unburned,20B,E,2,Hymenoptera,Trichogrammatidae,Hymenoptera_Trichogrammatidae,Adult,Collected,6,Control,Absent
2019,8,Unburned,20B,E,2,Hemiptera,Coccidae,Hemiptera_Coccidae,Adult,Collected,1,Control,Absent
2019,8,Unburned,20B,E,2,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,2,Control,Absent
2019,8,Unburned,20B,E,2,Hymenoptera,Encrytidae,Hymenoptera_Encrytidae,Adult,Collected,2,Control,Absent
2019,8,Unburned,20B,E,2,Unknown,Unknown,Unknown_Unknown,Adult,Collected,1,Control,Absent
2019,8,Unburned,20B,E,2,Hymenoptera,Eupelmidae,Hymenoptera_Eupelmidae,Adult,Collected,1,Control,Absent
2019,8,Unburned,20B,F,5,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,1,Control,Absent
2019,8,Unburned,20B,F,5,Orthoptera,Tettigoniidae,Orthoptera_Tettigonidae,Adult,Collected,1,Control,Absent
2019,8,Unburned,20B,F,5,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,6,Control,Absent
2019,8,Unburned,20B,F,5,Hemiptera,Membracidae,Hemiptera_Membracidae,Adult,Collected,1,Control,Absent
2019,8,Unburned,20B,F,5,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,1,Control,Absent
2019,8,Unburned,20B,F,5,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,3,Control,Absent
2019,8,Unburned,20B,F,5,Araneae,Linyphiidae,Araneae_Linyphiidae,Adult,Collected,4,Control,Absent
2019,8,Unburned,20B,F,5,Diptera,Chloropidae,Diptera_Chloropidae,Adult,Collected,3,Control,Absent
2019,8,Unburned,20B,F,5,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,1,Control,Absent
2019,8,Unburned,20B,F,5,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,1,Control,Absent
2019,8,Unburned,20B,F,5,Diptera,Cecidomyiidae,Diptera_Cecidomyiidae,Adult,Collected,1,Control,Absent
2019,8,Unburned,20B,F,5,Hemiptera,Miridae,Hemiptera_Miridae,Nymph,Collected,3,Control,Absent
2019,8,Unburned,20B,F,5,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Larvae,Collected,4,Control,Absent
2019,8,Unburned,20B,F,5,Thysanoptera,Aeolothripidae,Thysanoptera_Aeolothripidae,Adult,Collected,1,Control,Absent
2019,8,Unburned,20B,F,5,Collembola,Sminthuridae,Collembola_Sminthuridae,Adult,Collected,7,Control,Absent
2019,8,Unburned,20B,F,5,Hymenoptera,Encrytidae,Hymenoptera_Encrytidae,Adult,Collected,2,Control,Absent
2019,8,Unburned,20B,F,5,Ixodida,Ixodidae,Ixodida_Ixodidae,Adult,Collected,1,Control,Absent
2019,8,Unburned,20B,F,6,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,3,C ,Absent
2019,8,Unburned,20B,F,6,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,4,C ,Absent
2019,8,Unburned,20B,F,6,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,3,C ,Absent
2019,8,Unburned,20B,F,6,Hymenoptera,Trichogrammatidae,Hymenoptera_Trichogrammatidae,Adult,Collected,5,C ,Absent
2019,8,Unburned,20B,F,6,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,9,C ,Absent
2019,8,Unburned,20B,F,6,Collembola,Sminthuridae,Collembola_Sminthuridae,Adult,Collected,39,C ,Absent
2019,8,Unburned,20B,F,6,Hemiptera,Miridae,Hemiptera_Miridae,Nymph,Collected,7,C ,Absent
2019,8,Unburned,20B,F,6,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Larvae,Collected,4,C ,Absent
2019,8,Unburned,20B,F,6,Hemiptera,Coccidae,Hemiptera_Coccidae,Adult,Collected,1,C ,Absent
2019,8,Unburned,20B,F,6,Diptera,Chloropidae,Diptera_Chloropidae,Adult,Collected,5,C ,Absent
2019,8,Unburned,20B,F,6,Acari,Acari,Acari_Acari,Adult,Collected,4,C ,Absent
2019,8,Unburned,20B,F,6,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,5,C ,Absent
2019,8,Unburned,20B,F,6,Hemiptera,Cicadidae,Hemiptera_Cicadidae,Adult,Collected,1,C ,Absent
2019,8,Unburned,20B,F,6,Araneae,Linyphiidae,Araneae_Linyphiidae,Adult,Collected,2,C ,Absent
2019,8,Unburned,20B,F,6,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,1,C ,Absent
2019,8,Unburned,20B,F,6,Araneae,Philodromidae,Araneae_Philodromidae,Adult,Collected,1,C ,Absent
2019,8,Unburned,20B,F,6,Lepidoptera,Crambidae,Lepidoptera_Crambidae,Adult,Collected,1,C ,Absent
2019,8,Unburned,20B,F,6,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,2,C ,Absent
2019,8,Unburned,20B,F,6,Hymenoptera,Eulophidae,Hymenoptera_Eulophidae,Adult,Collected,1,C ,Absent
2019,8,Unburned,20B,F,6,Hymenoptera,Encrytidae,Hymenoptera_Encrytidae,Adult,Collected,2,C ,Absent
2019,8,Unburned,20B,F,6,Hymenoptera,Chalcididae,Hymenoptera_Chalcididae,Adult,Collected,2,C ,Absent
2019,8,Unburned,20B,E,6,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,2,C ,Present
2019,8,Unburned,20B,E,6,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,4,C ,Present
2019,8,Unburned,20B,E,6,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,24,C ,Present
2019,8,Unburned,20B,E,6,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,4,C ,Present
2019,8,Unburned,20B,E,6,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,8,C ,Present
2019,8,Unburned,20B,E,6,Hemiptera,Miridae,Hemiptera_Miridae,Nymph,Collected,9,C ,Present
2019,8,Unburned,20B,E,6,Acari,Unknown,Acari_Unknown,Adult,Collected,5,C ,Present
2019,8,Unburned,20B,E,6,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,2,C ,Present
2019,8,Unburned,20B,E,6,Diptera,Chloropidae,Diptera_Chloropidae,Adult,Collected,7,C ,Present
2019,8,Unburned,20B,E,6,Thysanoptera,Aeolothripidae,Thysanoptera_Aeolothripidae,Adult,Collected,1,C ,Present
2019,8,Unburned,20B,E,6,Phasmatodea,Heteronemiidae,Phasmatodea_Heteronemiidae,Adult,Collected,1,C ,Present
2019,8,Unburned,20B,E,6,Hymenoptera,Braconidae,hymenoptera_braconidae,Adult,Collected,2,C ,Present
2019,8,Unburned,20B,E,6,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Larvae,Collected,1,C ,Present
2019,8,Unburned,20B,E,6,Hymenoptera,Encrytidae,Hymenoptera_Encrytidae,Adult,Collected,10,C ,Present
2019,8,Unburned,20B,E,6,Diptera,Cecidomyiidae,Diptera_Cecidomyiidae,Adult,Collected,6,C ,Present
2019,8,Unburned,20B,E,6,Araneae,Philodromidae,Araneae_Philodromidae,Adult,Collected,3,C ,Present
2019,8,Unburned,20B,E,6,Hymenoptera,Eurytomidae,Hymenoptera_Eurytomidae,Adult,Collected,2,C ,Present
2019,8,Unburned,20B,E,6,Araneae,Linyphiidae,Araneae_Linyphiidae,Adult,Collected,4,C ,Present
2019,8,Unburned,20B,E,6,Hymenoptera,Eulophidae,Hymenoptera_Eulophidae,Adult,Collected,9,C ,Present
2019,8,Unburned,20B,E,6,Collembola,Sminthuridae,Collembola_Sminthuridae,Adult,Collected,25,C ,Present
2019,8,Unburned,20B,E,6,Collembola,Entomobryidae,Collembola_Entomobryidae,Adult,Collected,8,C ,Present
2019,8,Unburned,20B,E,6,Unknown,Unknown,Unknown_Unknown,Larvae,Collected,2,C ,Present
2019,8,Unburned,20B,E,6,Hemiptera,Acanthosomatidae,Hempitera_Acanthosomatidae,Nymph,Collected,1,C ,Present
2019,8,Unburned,20B,E,6,Hymenoptera,Mymaridae,Hymenoptera_Mymaridae,Adult,Collected,1,C ,Present
2019,8,Unburned,20B,E,5,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,1,Control,Present
2019,8,Unburned,20B,E,5,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,4,Control,Present
2019,8,Unburned,20B,E,5,Diptera,Cecidomyiidae,Diptera_Cecidomyiidae,Adult,Collected,5,Control,Present
2019,8,Unburned,20B,E,5,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Larvae,Collected,7,Control,Present
2019,8,Unburned,20B,E,5,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,13,Control,Present
2019,8,Unburned,20B,E,5,Collembola,Sminthuridae,Collembola_Sminthuridae,Adult,Collected,12,Control,Present
2019,8,Unburned,20B,E,5,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,2,Control,Present
2019,8,Unburned,20B,E,5,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,10,Control,Present
2019,8,Unburned,20B,E,5,Hemiptera,Miridae,Hemiptera_Miridae,Nymph,Collected,2,Control,Present
2019,8,Unburned,20B,E,5,Diptera,Chloropidae,Diptera_Chloropidae,Adult,Collected,1,Control,Present
2019,8,Unburned,20B,E,5,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,84,Control,Present
2019,8,Unburned,20B,E,5,Collembola,Entomobryidae,Collembola_Entomobryidae,Adult,Collected,2,Control,Present
2019,8,Unburned,20B,E,5,Acari,Unknown,Acari_Unknown,Adult,Collected,11,Control,Present
2019,8,Unburned,20B,E,5,Hymenoptera,Eulophidae,Hymenoptera_Eulophidae,Adult,Collected,5,Control,Present
2019,8,Unburned,20B,E,5,Hymenoptera,Encrytidae,Hymenoptera_Encrytidae,Adult,Collected,10,Control,Present
2019,8,Unburned,20B,E,5,Hemiptera,Membracidae,Hemiptera_Membracidae,Adult,Collected,1,Control,Present
2019,8,Unburned,20B,E,5,Araneae,Linyphiidae,Araneae_Linyphiidae,Adult,Collected,2,Control,Present
2019,8,Unburned,20B,E,5,Hymenoptera,Ichneumonidae,Hymenoptera_Ichneumonidae,Adult,Collected,1,Control,Present
2019,8,Unburned,20B,D,4,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,1,C,Absent
2019,8,Unburned,20B,D,4,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,8,C,Absent
2019,8,Unburned,20B,D,4,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,6,C,Absent
2019,8,Unburned,20B,D,4,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,40,C,Absent
2019,8,Unburned,20B,D,4,Araneae,Araneidae,Araneae_Araneidae,Adult,Collected,4,C,Absent
2019,8,Unburned,20B,D,4,Collembola,Sminthuridae,Collembola_Sminthuridae,Adult,Collected,13,C,Absent
2019,8,Unburned,20B,D,4,Araneae,Philodromidae,Araneae_Philodromidae,Adult,Collected,1,C,Absent
2019,8,Unburned,20B,D,4,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,8,C,Absent
2019,8,Unburned,20B,D,4,Acari,Unknown,Acari_Unknown,Adult,Collected,5,C,Absent
2019,8,Unburned,20B,D,4,Hymenoptera,Encrytidae,Hymenoptera_Encrytidae,Adult,Collected,5,C,Absent
2019,8,Unburned,20B,D,4,Hymenoptera,Eulophidae,Hymenoptera_Eulophidae,Adult,Collected,1,C,Absent
2019,8,Unburned,20B,D,4,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,3,C,Absent
2019,8,Unburned,20B,D,4,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,1,C,Absent
2019,8,Unburned,20B,D,4,Collembola,Entomobryidae,Collembola_Entomobryidae,Adult,Collected,3,C,Absent
2019,8,Unburned,20B,D,4,Hemiptera,Miridae,Hemiptera_Miridae,Adult,Collected,2,C,Absent
2019,8,Unburned,20B,D,4,Diptera,Chloropidae,Diptera_Chloropidae,Adult,Collected,1,C,Absent
2019,8,Unburned,20B,E,3,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,1,C,Absent
2019,8,Unburned,20B,E,3,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,24,C,Absent
2019,8,Unburned,20B,E,3,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,8,C,Absent
